Car_ID,Brand,Model,Year,Engine_Size,Cylinders,Transmission,Fuel_Type,Mileage,Horsepower,Doors,Weight,Color,Price
297,Honda,Accord,2006,2.2,6,Automatic,Diesel,22.9,74,3,3354,Silver,22109
298,Mercedes,C-Class,1997,4.5,12,Automatic,Hybrid,17.9,98,4,3411,Green,35213
299,Honda,Civic,2020,4.9,4,Manual,Petrol,23.6,645,5,3208,Black,79300
300,Toyota,Camry,2016,5.2,8,Manual,Petrol,24.2,439,3,3445,Green,68856
301,BMW,5 Series,2002,3.5,5,Manual,Diesel,13.9,477,2,1419,Red,85478
302,Ford,Focus,2000,3.2,6,Manual,Petrol,8.9,301,5,2655,Black,51381
303,Toyota,RAV4,2000,3.5,4,Automatic,Electric,6.5,203,3,2083,White,46404
304,Ford,Focus,2023,4.8,5,Automatic,Hybrid,24.5,296,5,3209,Green,62118
305,Tesla,Model S,2006,1.9,4,Manual,Petrol,15.0,186,2,2921,White,49458
306,Honda,Accord,2010,2.2,6,Manual,Diesel,15.3,652,3,3460,Black,71705
307,Ford,Escape,2002,1.0,6,Automatic,Diesel,13.0,595,4,2976,Red,77637
308,Toyota,Prius,2009,1.5,10,Automatic,Electric,24.0,652,3,1073,Silver,90994
309,Honda,Civic,2016,3.3,3,Manual,Petrol,8.8,453,5,2089,Black,62534
310,Toyota,Corolla,1990,2.0,4,Manual,Petrol,9.5,629,2,1450,Black,69357
311,Honda,Accord,2008,1.8,12,Automatic,Electric,23.9,601,2,1204,Green,99911
312,BMW,X5,2004,4.0,8,Automatic,Hybrid,8.7,196,5,1414,Green,51443
313,Toyota,Prius,1993,2.6,5,Automatic,Petrol,13.2,329,4,839,Yellow,41120
314,BMW,3 Series,2013,2.9,6,Automatic,Diesel,22.5,520,2,3475,Yellow,123404
315,Tesla,Model S,1995,1.3,4,Manual,Electric,9.1,134,2,1011,Black,45852
316,Tesla,Model X,1993,6.3,10,Automatic,Electric,17.8,218,2,2732,Yellow,70184
317,Tesla,Model 3,2014,2.4,5,Manual,Petrol,12.4,428,4,2709,White,108933
318,Tesla,Model S,2010,1.8,5,Automatic,Electric,20.1,81,4,3009,Yellow,46685
319,Toyota,Prius,2021,1.2,3,Automatic,Hybrid,24.0,160,2,2458,Silver,38990
320,Toyota,Corolla,2014,1.9,3,Automatic,Electric,21.6,153,4,2714,Green,47507
321,BMW,X3,2006,1.2,3,Automatic,Petrol,11.9,311,5,2131,Silver,76214
322,Toyota,RAV4,1990,2.7,4,Automatic,Hybrid,20.7,177,5,2737,Red,22939
323,Honda,CR-V,2003,4.9,10,Manual,Petrol,7.0,364,2,1701,Red,55818
324,Ford,Focus,1990,2.7,10,Manual,Petrol,24.2,532,4,1690,Black,69071
325,Honda,CR-V,1993,4.4,4,Manual,Diesel,18.5,568,3,1174,Black,77253
326,Ford,Mustang,2007,2.4,6,Automatic,Petrol,5.4,614,4,2724,Black,76419
327,Tesla,Model S,1994,5.0,10,Automatic,Diesel,9.9,82,3,849,Red,35944
328,Mercedes,GLA,1991,2.1,12,Manual,Petrol,17.8,440,4,1014,Green,85632
329,Tesla,Model S,2009,2.5,4,Automatic,Diesel,23.3,441,3,2397,Silver,106911
330,BMW,5 Series,1994,6.4,3,Automatic,Diesel,19.1,474,2,2512,White,83732
331,Ford,Fusion,2023,3.7,4,Manual,Hybrid,18.1,71,3,2762,Yellow,29816
332,Mercedes,GLA,2009,2.6,10,Manual,Hybrid,14.2,532,4,2237,Silver,91776
333,Ford,Fusion,2004,4.1,3,Automatic,Hybrid,17.2,492,5,1882,White,57288
334,Honda,Civic,2008,1.6,4,Automatic,Electric,9.3,609,2,2071,Green,96244
335,Tesla,Model S,2017,4.5,8,Manual,Electric,10.1,213,4,2720,Blue,81252
336,Mercedes,E-Class,2021,4.7,10,Automatic,Diesel,5.2,103,3,2579,Black,49694
337,Toyota,RAV4,2004,5.5,5,Automatic,Electric,5.2,297,5,842,Red,63009
338,BMW,X5,2012,1.3,6,Automatic,Hybrid,10.0,415,2,3146,Blue,77471
339,Mercedes,E-Class,1992,2.2,3,Automatic,Hybrid,6.6,353,4,2473,Blue,73023
340,Ford,Escape,2002,5.3,5,Manual,Diesel,19.9,652,3,2599,Black,90984
341,Toyota,Corolla,1995,5.4,12,Automatic,Hybrid,12.4,598,2,2673,Black,74367
342,Mercedes,E-Class,2025,3.9,5,Automatic,Electric,6.3,112,3,3359,Black,73301
343,Mercedes,GLE,2011,3.8,8,Automatic,Diesel,5.6,256,2,1622,Black,68297
344,BMW,3 Series,1990,6.1,8,Manual,Petrol,6.4,70,3,3302,Black,34714
345,Honda,CR-V,2024,5.4,3,Manual,Hybrid,10.0,361,3,2488,Silver,71016
346,BMW,X5,2013,5.3,12,Manual,Hybrid,21.2,438,5,1421,Blue,98490
347,BMW,X3,2005,5.8,8,Automatic,Petrol,6.6,158,4,1461,Red,61474
348,BMW,X3,2006,2.9,5,Manual,Petrol,5.3,506,2,2500,Yellow,92117
349,Tesla,Model Y,2012,3.4,12,Manual,Petrol,19.4,695,5,2429,Green,137586
350,Tesla,Model S,2021,5.9,10,Manual,Diesel,17.7,164,5,1473,Red,62693
351,Ford,Fusion,2008,2.8,10,Manual,Hybrid,17.3,558,2,818,Black,78360
352,BMW,3 Series,2018,3.8,5,Automatic,Diesel,16.5,142,5,1038,Silver,61791
353,Mercedes,GLE,2018,3.4,4,Automatic,Electric,7.3,354,4,1830,Blue,107350
354,Mercedes,C-Class,2006,5.7,5,Automatic,Electric,16.2,678,4,3263,Blue,148925
355,Toyota,Camry,2017,4.8,3,Automatic,Petrol,22.5,474,4,2187,Black,68396
356,Tesla,Model S,2008,5.5,3,Automatic,Electric,14.3,591,2,2055,Blue,164079
357,BMW,X5,1997,5.8,6,Automatic,Petrol,19.9,384,5,2963,Red,95452
358,BMW,5 Series,2002,5.4,12,Manual,Hybrid,23.9,372,4,802,Green,90257
359,Ford,Mustang,1993,3.6,6,Automatic,Diesel,12.0,145,4,1697,Green,29111
360,Toyota,RAV4,2020,5.4,8,Manual,Electric,6.0,185,2,1049,Blue,60650
361,Mercedes,E-Class,2021,3.8,3,Automatic,Petrol,9.1,93,2,3418,Yellow,55845
362,Honda,Accord,2018,1.9,12,Automatic,Electric,13.7,539,2,2580,Green,97942
363,Honda,Accord,2002,4.9,5,Automatic,Hybrid,17.0,435,3,1449,White,66409
364,Toyota,Camry,1991,1.7,5,Manual,Electric,18.2,418,5,2909,Green,60416
365,Ford,Fusion,1992,4.5,3,Manual,Petrol,21.5,427,3,1722,White,60835
366,BMW,X3,2004,5.5,12,Automatic,Diesel,20.7,389,5,960,White,81198
367,Mercedes,GLA,2011,1.2,8,Manual,Electric,21.5,169,3,1489,Green,60248
368,Tesla,Model X,2018,3.4,8,Manual,Diesel,21.9,380,2,2005,Silver,81056
369,Ford,Escape,2001,2.8,12,Automatic,Hybrid,18.5,500,2,2498,Yellow,55778
370,Mercedes,C-Class,2024,1.1,5,Automatic,Electric,13.1,557,5,3348,Black,122080
371,Tesla,Model Y,2021,2.7,12,Automatic,Hybrid,17.4,404,4,2031,Silver,108076
372,BMW,X3,2014,1.4,8,Automatic,Electric,13.8,123,2,2099,Black,62766
373,Ford,Fusion,2023,2.9,8,Automatic,Electric,14.4,611,5,2581,Red,103124
374,Tesla,Model S,2003,1.3,5,Automatic,Diesel,12.2,520,4,3124,White,98185
375,Toyota,Prius,2014,4.6,4,Manual,Electric,20.0,309,2,2478,White,56731
376,BMW,X3,2006,5.6,10,Manual,Hybrid,18.7,424,4,1866,Yellow,105408
377,Tesla,Model Y,2019,6.0,6,Manual,Diesel,13.0,487,3,2410,White,110760
378,Tesla,Model Y,1997,1.4,4,Manual,Petrol,17.1,677,4,1967,Green,123053
379,Mercedes,GLA,2016,5.1,12,Automatic,Electric,9.0,283,2,2574,Yellow,110901
380,Mercedes,E-Class,2009,2.9,8,Automatic,Hybrid,21.3,113,3,1724,Black,45928
381,BMW,5 Series,1996,2.2,4,Automatic,Hybrid,6.1,613,4,3332,White,124355
382,Tesla,Model S,1997,3.4,12,Manual,Electric,11.5,142,3,3415,White,54943
383,Honda,Civic,2025,4.7,6,Automatic,Diesel,21.2,272,3,2783,Green,62958
384,Tesla,Model 3,2020,2.7,6,Manual,Hybrid,8.1,241,3,2089,Green,68144
385,Honda,Fit,2012,1.5,12,Automatic,Electric,12.9,488,3,3028,Blue,79456
386,Mercedes,C-Class,2007,4.7,3,Automatic,Diesel,11.3,552,4,3240,White,97120
387,Mercedes,E-Class,2002,5.1,12,Manual,Hybrid,18.7,493,4,1026,Blue,90404
388,Honda,CR-V,2014,3.8,8,Automatic,Petrol,21.4,439,4,2412,Red,66857
389,Tesla,Model X,1993,6.3,3,Automatic,Hybrid,10.6,240,3,2967,White,53907
390,Ford,Escape,1992,2.0,4,Manual,Diesel,17.1,471,5,3094,Green,50091
391,Tesla,Model Y,2024,6.2,5,Manual,Petrol,19.6,398,4,1107,Red,91459
392,Tesla,Model S,2009,2.4,10,Manual,Petrol,17.5,675,2,1075,White,138040
393,Tesla,Model Y,2022,4.0,8,Automatic,Hybrid,14.7,158,4,1127,Black,59156
394,Ford,Focus,2017,5.2,12,Manual,Diesel,13.6,335,4,812,Blue,57967
395,Tesla,Model 3,2002,4.7,10,Automatic,Hybrid,11.8,516,5,942,Red,103482
396,Honda,CR-V,2012,4.4,10,Automatic,Petrol,13.8,416,2,1867,Black,69086
397,Toyota,RAV4,2004,3.6,8,Manual,Petrol,17.2,121,4,2091,Red,30480
398,BMW,5 Series,2000,4.1,12,Automatic,Petrol,9.7,473,4,2391,Green,91345
399,Tesla,Model S,1997,5.3,5,Automatic,Electric,10.9,198,4,2273,Yellow,56274
400,Honda,CR-V,2006,4.6,10,Manual,Diesel,17.4,342,4,3024,Black,51499
401,Mercedes,GLE,2021,4.0,6,Automatic,Hybrid,24.8,235,5,2178,Green,65526
402,Ford,Escape,1990,1.5,3,Automatic,Hybrid,8.7,419,5,1722,Red,45316
403,Honda,CR-V,2013,2.9,8,Automatic,Electric,15.0,299,5,3357,Green,63858
404,BMW,X5,1999,2.0,8,Automatic,Diesel,23.8,162,4,1986,White,47763
405,Honda,Accord,2023,5.7,4,Manual,Hybrid,23.2,136,5,3030,Red,42865
406,BMW,5 Series,1992,2.9,3,Manual,Petrol,21.4,518,3,2844,Red,82511
407,Mercedes,GLA,2004,3.4,8,Manual,Petrol,12.8,119,2,1674,White,46540
408,Honda,CR-V,2007,1.6,5,Manual,Hybrid,18.1,601,3,2985,Red,86092
409,Ford,Focus,1994,1.5,8,Automatic,Petrol,7.4,286,3,1384,Black,38926
410,Toyota,RAV4,2019,5.7,6,Manual,Electric,8.5,494,2,2261,White,106422
411,Toyota,Prius,2020,5.3,12,Manual,Electric,7.3,637,2,2262,Green,100956
412,Toyota,Corolla,2010,5.1,10,Manual,Electric,12.0,57,3,2608,Red,34604
413,Mercedes,C-Class,2006,3.0,8,Manual,Electric,9.4,288,5,1454,Green,89887
414,Mercedes,C-Class,2020,2.7,5,Manual,Diesel,18.6,619,2,1206,Red,132857
415,Mercedes,E-Class,2009,2.4,5,Manual,Diesel,24.4,298,3,2285,Silver,65900
416,Honda,CR-V,2004,4.4,5,Automatic,Hybrid,18.9,468,4,2739,White,68958
417,BMW,X5,2013,4.4,3,Automatic,Electric,24.2,404,5,1951,Green,106691
418,Tesla,Model Y,2005,5.6,10,Manual,Petrol,9.4,286,3,2110,Black,68266
419,Ford,Mustang,1998,2.7,4,Manual,Electric,23.7,420,4,1801,Silver,68632
420,Ford,Fusion,1999,2.7,4,Automatic,Petrol,13.6,621,3,970,Green,67625
421,Mercedes,E-Class,1995,6.2,8,Manual,Hybrid,12.6,55,5,2441,Blue,30936
422,BMW,X5,1998,2.7,6,Manual,Hybrid,22.7,496,4,1610,Red,99520
423,Honda,Civic,2008,2.9,10,Manual,Diesel,13.8,242,5,2997,Yellow,39562
424,Ford,Fusion,1992,6.5,6,Automatic,Diesel,18.8,162,4,1640,Yellow,27787
425,Mercedes,GLA,1994,2.7,12,Manual,Petrol,8.2,286,5,3215,Yellow,64065
426,Tesla,Model 3,2019,1.6,3,Automatic,Diesel,8.2,97,3,2601,Black,43631
427,Mercedes,C-Class,2011,6.4,12,Automatic,Hybrid,10.6,307,5,2968,Blue,94419
428,Ford,Mustang,2005,4.2,4,Automatic,Petrol,19.6,311,2,2187,Black,47002
429,BMW,X5,2002,4.1,10,Manual,Diesel,10.5,332,4,2919,Yellow,67186
430,Tesla,Model X,2001,3.3,5,Automatic,Electric,9.5,425,5,1319,Silver,91477
431,Honda,Fit,2018,4.4,8,Manual,Electric,9.2,120,2,2204,Silver,48199
432,Honda,CR-V,2008,2.2,8,Manual,Petrol,20.2,334,5,3128,Green,48366
433,BMW,5 Series,2021,4.7,8,Manual,Hybrid,16.7,520,3,1629,Green,110727
434,Tesla,Model Y,2025,1.7,5,Automatic,Diesel,9.8,288,4,3288,White,84969
435,Honda,Accord,2007,1.2,12,Manual,Electric,12.2,349,3,3436,Blue,59237
436,Honda,CR-V,2019,2.9,5,Automatic,Petrol,22.3,388,4,2004,Blue,61416
437,BMW,5 Series,1991,2.8,3,Manual,Hybrid,17.9,472,2,1726,Black,79689
438,Ford,Mustang,2010,5.3,4,Automatic,Diesel,10.1,274,4,2171,Red,52647
439,Mercedes,E-Class,1996,2.4,6,Manual,Electric,7.5,345,3,1994,Black,91615
440,Honda,CR-V,2016,4.3,4,Automatic,Hybrid,5.1,79,5,1919,Silver,32001
441,BMW,X5,2022,4.4,3,Manual,Diesel,10.0,295,5,2060,Green,75937
442,BMW,X3,2016,5.0,4,Manual,Diesel,16.9,61,5,1387,Blue,40484
443,Toyota,Camry,2009,3.7,4,Automatic,Electric,16.0,457,3,1722,Blue,82777
444,Tesla,Model 3,2018,5.4,8,Manual,Hybrid,16.3,329,2,3469,Green,99175
445,Tesla,Model 3,2001,1.8,10,Manual,Petrol,10.9,255,4,2179,Red,54704
446,Mercedes,GLE,2009,6.2,5,Automatic,Hybrid,20.1,449,4,1764,White,97665
447,Ford,Fusion,2020,1.2,6,Manual,Petrol,18.3,191,2,2534,Green,36416
448,Honda,Civic,2023,2.8,5,Manual,Electric,19.6,255,4,842,Red,52475
449,Ford,Focus,2017,2.4,10,Manual,Electric,21.3,300,5,3138,Silver,62791
450,Tesla,Model X,2014,3.1,4,Automatic,Petrol,12.8,650,5,2070,Red,122758
451,Ford,Mustang,2013,3.2,10,Manual,Hybrid,24.9,607,4,3040,Yellow,77742
452,Toyota,Corolla,1991,4.7,10,Manual,Petrol,18.9,180,5,2498,Silver,31269
453,Honda,Fit,2009,5.1,6,Automatic,Diesel,24.9,220,2,2732,White,47693
454,Honda,Fit,2011,2.3,6,Manual,Diesel,15.5,676,3,1098,Silver,87624
455,Honda,Fit,2008,5.6,5,Manual,Electric,15.9,91,4,3457,Black,35212
456,Tesla,Model 3,2017,5.9,5,Manual,Diesel,22.9,312,4,3206,Silver,100908
457,Honda,Accord,2001,3.0,8,Automatic,Diesel,19.6,318,2,1180,Green,44034
458,Honda,Accord,1993,3.2,3,Automatic,Diesel,11.1,397,3,2824,Yellow,55437
459,BMW,X5,2015,5.5,8,Automatic,Petrol,15.1,383,4,1597,White,110421
460,Tesla,Model 3,2018,5.8,10,Manual,Petrol,13.3,667,4,2382,Silver,139137
461,Honda,Accord,2012,3.3,12,Manual,Petrol,24.1,218,3,1449,Red,44055
462,Mercedes,E-Class,2016,2.9,3,Manual,Petrol,18.5,565,2,1443,Black,125307
463,Honda,Civic,1996,4.3,3,Automatic,Electric,7.3,341,3,1555,Black,61377
464,Tesla,Model S,2007,1.9,8,Manual,Electric,8.0,236,4,3107,Silver,62862
465,Tesla,Model 3,1993,2.1,10,Automatic,Diesel,17.6,271,5,2353,Blue,51438
466,Mercedes,C-Class,2015,6.3,8,Manual,Diesel,17.1,647,4,1924,Blue,140801
467,Mercedes,E-Class,2022,1.8,6,Manual,Diesel,5.4,295,2,1643,Yellow,73256
468,Ford,Fusion,2004,4.4,12,Automatic,Hybrid,6.1,308,4,2506,Blue,47669
469,Mercedes,E-Class,2022,5.6,12,Manual,Electric,21.5,245,2,1921,Silver,84449
470,BMW,X5,1995,3.6,12,Automatic,Petrol,13.3,193,4,2502,White,47070
471,Ford,Mustang,1998,1.1,10,Manual,Petrol,17.1,603,2,1279,Black,65134
472,BMW,X3,1996,3.4,12,Automatic,Electric,19.8,78,4,834,Green,36323
473,Tesla,Model S,2018,3.7,12,Manual,Hybrid,14.5,646,4,1356,Yellow,134545
474,Ford,Escape,1998,4.1,8,Automatic,Petrol,23.4,663,3,2613,Red,85007
475,Toyota,Camry,2005,5.6,3,Automatic,Diesel,8.4,514,5,2489,Green,72702
476,Toyota,RAV4,2012,6.4,12,Automatic,Electric,5.9,239,2,2669,White,51857
477,Honda,CR-V,2017,4.5,5,Manual,Electric,13.3,517,5,3328,White,83394
478,BMW,X5,1992,6.3,10,Manual,Hybrid,11.3,655,2,947,Green,125706
479,BMW,5 Series,1999,4.0,4,Automatic,Electric,20.6,163,4,2584,Yellow,62089
480,Ford,Mustang,2015,5.8,10,Automatic,Hybrid,14.8,612,4,2673,White,93453
481,Honda,Fit,2022,5.6,5,Manual,Petrol,8.6,86,3,2434,Blue,39735
482,Tesla,Model S,2012,4.1,10,Manual,Hybrid,18.5,493,2,3083,Yellow,121620
483,Mercedes,E-Class,2010,6.5,3,Manual,Electric,11.1,392,4,1718,Green,130258
484,BMW,X3,2004,1.9,3,Automatic,Electric,11.3,515,5,2126,Black,114228
485,BMW,X5,2009,4.8,5,Automatic,Petrol,16.3,582,3,1095,Silver,119424
486,Honda,Civic,2017,4.3,3,Manual,Petrol,11.4,346,3,3096,Silver,63741
487,Mercedes,GLA,2003,1.6,5,Automatic,Petrol,14.4,580,3,2783,Red,103373
488,Mercedes,GLA,1990,2.1,8,Automatic,Hybrid,7.4,531,2,2735,Blue,95374
489,Ford,Focus,2005,2.6,3,Automatic,Diesel,8.6,488,3,1144,Silver,67039
490,Mercedes,E-Class,1995,4.4,5,Automatic,Electric,8.4,591,2,1073,White,112573
491,Mercedes,C-Class,2020,1.1,12,Manual,Petrol,11.2,203,5,1071,Yellow,56389
492,Honda,Civic,1994,4.1,4,Automatic,Diesel,21.3,670,3,1918,Red,89281
493,Tesla,Model Y,1998,1.8,5,Automatic,Petrol,7.8,213,5,1452,White,47370
494,Honda,Fit,1998,5.2,4,Manual,Hybrid,23.6,664,5,2655,Yellow,72809
495,Mercedes,E-Class,2015,5.3,12,Automatic,Petrol,8.0,232,2,1292,Blue,83159
496,BMW,X3,2017,2.1,10,Automatic,Diesel,7.9,636,3,2015,Silver,117602
497,Ford,Escape,2008,3.9,10,Manual,Hybrid,23.2,373,4,1016,White,63956
498,Tesla,Model S,2008,6.3,12,Manual,Electric,20.8,193,4,1813,Black,71145
499,Honda,Fit,2008,5.8,12,Automatic,Petrol,22.4,571,3,3395,Red,89658
500,BMW,X3,1995,4.8,3,Automatic,Petrol,18.4,380,3,2107,Black,71393
501,Mercedes,E-Class,2015,1.5,10,Manual,Electric,20.0,377,4,2611,Green,114531
502,Toyota,Corolla,1990,4.3,10,Manual,Electric,22.5,286,5,2342,Black,54684
503,Tesla,Model X,2012,1.9,5,Manual,Petrol,17.7,624,5,3012,Red,114850
504,Toyota,Prius,1994,6.4,5,Manual,Electric,7.1,165,3,1246,Silver,44750
505,Toyota,RAV4,2013,1.8,4,Manual,Diesel,22.7,384,4,2405,Black,60695
506,Honda,CR-V,1997,4.8,10,Automatic,Petrol,11.0,537,5,2524,Green,77967
507,Mercedes,C-Class,2023,3.0,6,Manual,Petrol,8.4,131,3,2790,Silver,50437
508,Mercedes,C-Class,2003,6.4,10,Manual,Petrol,14.0,650,5,1139,Silver,125690
509,Tesla,Model X,2005,5.7,3,Automatic,Petrol,10.5,552,3,1396,Yellow,108228
510,Tesla,Model S,2014,3.4,6,Manual,Hybrid,12.5,214,5,2536,Silver,72337
511,BMW,3 Series,2025,3.8,10,Manual,Diesel,8.4,471,4,2432,Blue,120499
512,Toyota,Corolla,2013,2.7,8,Manual,Electric,12.5,593,2,3131,Blue,84626
513,Honda,Fit,1995,1.6,4,Automatic,Diesel,8.8,105,2,2860,Blue,20107
514,Toyota,Corolla,2006,5.7,12,Manual,Electric,5.6,120,5,945,Blue,41014
515,Tesla,Model 3,1990,5.9,3,Manual,Diesel,6.9,523,3,3368,Black,94041
516,BMW,X3,1995,2.9,5,Manual,Hybrid,11.2,290,2,1335,Yellow,55483
517,Tesla,Model X,2024,3.0,8,Manual,Electric,23.1,462,4,3272,Blue,115423
518,Tesla,Model Y,2007,2.6,3,Manual,Diesel,18.5,256,3,2101,Black,67110
519,Ford,Focus,2023,6.0,8,Automatic,Hybrid,22.3,370,4,1696,Black,72317
520,Honda,CR-V,2015,3.8,3,Manual,Diesel,15.0,322,2,1334,Yellow,50401
521,Honda,CR-V,2023,3.1,6,Manual,Diesel,13.9,657,4,801,Blue,83425
522,Toyota,Corolla,2001,5.4,3,Manual,Petrol,8.1,550,3,2021,Black,70892
523,Mercedes,C-Class,2012,6.2,8,Automatic,Electric,24.1,146,4,1347,Silver,79424
524,Ford,Focus,1994,1.8,12,Manual,Petrol,15.2,680,5,2157,Silver,74030
525,Ford,Mustang,2018,1.8,3,Automatic,Electric,19.9,363,5,3134,Blue,78454
526,Toyota,Corolla,2003,4.7,10,Automatic,Diesel,8.0,275,3,2563,Silver,44421
527,Toyota,Corolla,1999,6.3,12,Manual,Electric,17.9,105,5,3400,Yellow,38089
528,Honda,Civic,1991,3.1,4,Automatic,Petrol,11.9,264,5,3294,Blue,34533
529,BMW,3 Series,2013,1.8,3,Automatic,Hybrid,23.2,179,5,1688,White,49360
530,Toyota,RAV4,2006,1.6,4,Manual,Diesel,9.1,390,2,1494,Silver,55281
531,Mercedes,C-Class,2007,5.0,6,Automatic,Petrol,11.6,122,3,956,Yellow,42387
532,Ford,Escape,1998,2.7,5,Automatic,Hybrid,9.5,580,3,2771,Blue,69425
533,BMW,5 Series,2017,4.4,8,Automatic,Diesel,23.3,322,5,3435,Red,81107
534,Ford,Mustang,2015,3.0,6,Manual,Petrol,17.0,95,3,1207,Silver,33813
535,Toyota,Corolla,2014,3.2,4,Manual,Petrol,14.3,183,5,947,Yellow,43099
536,Ford,Fusion,2015,4.3,3,Manual,Petrol,14.7,624,4,2259,White,91922
537,Ford,Fusion,2003,5.4,3,Manual,Diesel,15.5,639,5,3457,White,74067
538,Honda,Fit,2025,1.3,4,Automatic,Electric,9.8,386,3,3151,White,81065
539,Honda,CR-V,1992,3.7,4,Manual,Hybrid,13.4,388,3,2332,Green,43831
540,Honda,Accord,2007,2.8,5,Manual,Diesel,11.5,120,5,2597,White,32993
541,Ford,Focus,1996,5.7,5,Automatic,Hybrid,21.6,630,4,2516,Silver,70459
542,Ford,Focus,1995,2.2,8,Manual,Petrol,21.7,471,5,2441,Silver,56777
543,Tesla,Model X,2003,4.8,10,Manual,Electric,10.2,218,3,1433,Red,64617
544,Tesla,Model X,1990,4.1,6,Manual,Petrol,19.1,134,3,3044,Black,41493
545,Toyota,Camry,2023,2.0,8,Automatic,Electric,17.5,51,5,2474,White,35725
546,BMW,3 Series,2009,2.4,6,Automatic,Diesel,13.7,575,5,2261,Blue,105805
547,Mercedes,GLE,2019,6.1,12,Automatic,Petrol,11.6,471,3,2069,Silver,112764
548,Honda,Accord,1995,4.0,4,Manual,Hybrid,11.5,169,5,2071,Green,31441
549,Tesla,Model X,2013,3.6,4,Manual,Hybrid,7.1,401,5,2639,Blue,84489
550,Tesla,Model S,2021,6.4,3,Automatic,Electric,5.7,229,5,2717,Yellow,84466
551,Toyota,Corolla,1991,2.4,3,Automatic,Diesel,17.3,484,3,2581,Blue,54609
552,Mercedes,E-Class,1999,3.2,3,Automatic,Diesel,24.4,213,2,1742,Silver,56617
553,Honda,Accord,2008,4.8,10,Automatic,Diesel,20.2,359,5,2987,Blue,49498
554,BMW,3 Series,1994,1.9,10,Automatic,Electric,11.9,139,5,2073,Yellow,37614
555,Ford,Escape,2017,3.9,8,Manual,Hybrid,6.6,331,3,2027,Yellow,58858
556,Honda,Civic,2021,1.9,8,Automatic,Electric,23.0,218,2,3213,Blue,59787
557,Honda,Fit,2024,2.7,6,Automatic,Diesel,14.5,60,5,825,Silver,27630
558,Mercedes,C-Class,2016,5.7,8,Automatic,Electric,9.1,238,4,867,Yellow,77606
559,Toyota,RAV4,2001,3.1,3,Manual,Petrol,15.8,333,5,898,Silver,55382
560,BMW,3 Series,2003,1.5,10,Manual,Petrol,11.6,617,2,2023,Silver,127754
561,BMW,X3,2004,5.1,8,Automatic,Electric,9.8,571,5,1813,White,155495
562,Honda,Civic,2012,3.1,6,Automatic,Electric,17.8,358,3,2333,Yellow,70861
563,BMW,3 Series,2003,3.2,3,Automatic,Petrol,9.9,77,3,3435,White,33839
564,BMW,3 Series,2021,3.0,5,Automatic,Hybrid,16.7,219,3,1360,Green,73826
565,Tesla,Model Y,1998,4.2,12,Manual,Petrol,18.8,296,3,1790,Yellow,64687
566,Ford,Mustang,2023,5.7,3,Manual,Diesel,16.6,416,2,1759,Green,69200
567,Honda,CR-V,2011,4.8,4,Automatic,Diesel,14.6,637,4,2292,White,96191
568,BMW,X3,2009,1.3,6,Manual,Petrol,13.0,194,3,2884,Silver,56208
569,Mercedes,E-Class,2003,1.7,6,Manual,Hybrid,24.5,349,4,3275,Silver,69740
570,BMW,5 Series,1994,1.0,4,Automatic,Petrol,6.0,443,3,2181,Black,90692
571,Ford,Focus,1997,1.7,3,Automatic,Diesel,8.7,98,2,1968,Silver,17844
572,Tesla,Model X,2008,5.3,3,Automatic,Diesel,17.2,495,2,2201,White,103612
573,Tesla,Model S,1990,5.3,5,Automatic,Hybrid,23.5,287,4,1715,Green,58327
574,Honda,Civic,2010,4.2,10,Automatic,Petrol,21.5,242,2,2210,Blue,46572
575,Toyota,RAV4,1992,5.0,8,Manual,Petrol,10.2,485,5,2956,Blue,58339
576,Tesla,Model X,2002,2.9,3,Automatic,Petrol,21.2,260,5,1502,Blue,70598
577,Honda,Civic,2006,1.1,4,Automatic,Diesel,18.9,578,2,1222,Blue,67831
578,Ford,Mustang,2006,5.9,8,Manual,Diesel,7.6,253,5,3132,Red,43920
579,Tesla,Model S,2007,1.5,5,Manual,Diesel,12.4,393,4,2102,Red,92378
580,Honda,Civic,2004,1.2,6,Automatic,Electric,16.5,260,2,1899,White,44010
581,Toyota,Corolla,1990,2.3,5,Automatic,Hybrid,18.0,195,5,2555,Blue,29244
582,Toyota,Corolla,2007,5.8,10,Automatic,Diesel,18.2,451,5,1861,Black,65169
583,Ford,Focus,1997,6.3,5,Manual,Petrol,15.3,207,5,3014,White,36597
584,Honda,Fit,1991,3.9,10,Automatic,Electric,7.4,360,5,887,Red,54322
585,Toyota,Prius,2001,6.2,6,Manual,Diesel,11.2,499,3,3310,Green,72648
586,Toyota,RAV4,1996,4.7,12,Automatic,Hybrid,12.6,168,3,1509,Blue,32768
587,BMW,X3,2023,5.6,10,Manual,Diesel,13.3,465,4,3362,Green,120690
588,Ford,Mustang,2001,3.7,3,Automatic,Petrol,15.9,53,3,3447,Red,19884
589,Ford,Focus,2021,4.9,5,Automatic,Electric,7.8,535,5,951,Black,95228
590,Honda,Civic,2024,2.5,6,Automatic,Hybrid,6.8,190,4,3109,Red,40492
591,Toyota,Prius,2006,4.9,3,Automatic,Hybrid,9.5,397,4,3321,Green,56520
592,Ford,Mustang,2001,5.0,6,Automatic,Electric,6.1,542,5,2348,Blue,77708
593,Tesla,Model Y,2024,3.6,8,Manual,Electric,19.4,166,5,2729,Blue,84295
